id_argos,yyyy, mm, dd, hour, min, lon, lat,flag,position_status,battery_voltage,solar_current,boot_times,flood_level,avg_wind_int1,wind_gust1,wind_dir1,avg_wind_int2,avg_wind_gust2,avg_wind_dir2,spare1,spare2,spare3,spare4,spare5,spare6,spare7,avg_wind_int1_f2,wind_gust1_f2,wind_dir1_f2,temp_air,rel_humid,dew_point,pressure,sst,buoy_heading,clh,turb,avg_radiation,CM_int1,CM_dir1,CM_int2,CM_dir2,CM_int3,CM_dir3,HS,H_max,Tp,Mn_dir,Mn_spread,spare24,spare25
69152, 2020, 1, 7, 0, 54, -43.983, -23.475, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 3.0, 4.2, 48.0, 25.8, 100.0, 25.9, 1009.6, 26.29, 132.0, 163.83, 1310.7, 22.34, 21.4, 306.0, 31.0, 297.0, 28.2, 273.0, 1.37, 2.15, 9.1, 159.0, -99999.0, -99999.0, -99999.0
69152, 2020, 1, 7, 1, 25, -43.983, -23.476, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 0.2, 0.2, 75.0, 25.6, 100.0, 25.6, 1009.7, 26.13, 162.0, 163.83, 1310.7, 19.37, 25.1, 295.0, 28.0, 288.0, 23.0, 268.0, 1.11, 1.6, 9.1, 171.0, -99999.0, -99999.0, -99999.0
69152, 2020, 1, 7, 2, 7, -43.984, -23.479, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 0.2, 0.2, 75.0, 25.6, 100.0, 25.6, 1060.8, 26.13, 162.0, 163.83, 1310.7, 19.37, 25.1, 295.0, 28.0, 288.0, 23.0, 268.0, 1.11, 1.6, 9.1, 171.0, -99999.0, -99999.0, -99999.0
69152, 2020, 1, 7, 6, 20, -43.975, -23.478, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 0.2, 0.2, 63.0, 25.5, 100.0, 25.6, 1010.1, 26.09, 153.0, 163.83, 1310.7, 17.03, 23.9, 285.0, 29.7, 284.0, 20.9, 275.0, 1.33, 1.89, 9.1, 174.0, -99999.0, -99999.0, -99999.0
69152, 2020, 1, 7, 6, 20, -43.975, -23.478, 1, 0.0, 12.7, 0.0, 7.0, 3.0, 1.0, 3.0, 63.0, 3.0, 4.0, 18.0, 50.1, 50.1, 50.1, 50.1, 50.1, 50.1, 50.1, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0
69152, 2020, 1, 7, 8, 25, -43.982, -23.477, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 1.1, 3.0, 63.0, 25.4, 100.0, 25.4, 1010.0, 26.0, 147.0, 163.83, 1310.7, 15.83, 23.8, 282.0, 28.9, 285.0, 21.1, 280.0, 1.34, 2.24, 9.5, 162.0, -99999.0, -99999.0, -99999.0
69152, 2020, 1, 7, 9, 15, -43.98, -23.477, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 0.2, 0.2, 63.0, 25.5, 100.0, 25.6, 1010.1, 26.09, 153.0, 163.83, 1310.7, 17.03, 23.9, 285.0, 29.7, 284.0, 20.9, 275.0, 1.33, 1.89, 9.1, 174.0, -99999.0, -99999.0, -99999.0
69152, 2020, 1, 7, 9, 41, -43.98, -23.473, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 1.1, 3.0, 63.0, 25.4, 100.0, 25.4, 1010.0, 26.0, 147.0, 163.83, 1310.7, 15.83, 23.8, 282.0, 28.9, 285.0, 21.1, 280.0, 1.34, 2.24, 9.5, 162.0, -99999.0, -99999.0, -99999.0
69152, 2020, 1, 7, 10, 9, -43.982, -23.475, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 1.1, 3.0, 63.0, 25.4, 100.0, 25.4, 1010.0, 26.0, 147.0, 163.83, 1310.7, 15.83, 23.8, 282.0, 28.9, 285.0, 21.1, 280.0, 1.34, 2.24, 9.5, 162.0, -99999.0, -99999.0, -99999.0
69152, 2020, 1, 7, 10, 9, -43.982, -23.475, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 0.2, 0.2, 63.0, 25.5, 100.0, 25.6, 1010.1, 26.09, 153.0, 163.83, 1310.7, 17.03, 23.9, 285.0, 29.7, 284.0, 20.9, 275.0, 1.33, 1.89, 9.1, 174.0, -99999.0, -99999.0, -99999.0
69152, 2020, 1, 7, 10, 9, -43.982, -23.475, 1, 0.0, 12.7, 0.0, 7.0, 3.0, 1.0, 3.0, 63.0, 3.0, 4.0, 18.0, 50.1, 50.1, 50.1, 50.1, 50.1, 50.1, 50.1, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0
69152, 2020, 1, 7, 10, 20, -43.982, -23.478, 1, 0.0, 12.7, 0.0, 7.0, 3.0, 1.0, 3.0, 63.0, 3.0, 4.0, 18.0, 50.1, 50.1, 50.1, 50.1, 50.1, 50.1, 50.1, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0
69152, 2020, 1, 7, 10, 20, -43.982, -23.478, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 1.1, 3.0, 63.0, 25.4, 100.0, 25.4, 1010.0, 26.0, 147.0, 163.83, 1310.7, 15.83, 23.8, 282.0, 28.9, 285.0, 21.1, 280.0, 1.34, 2.24, 9.5, 162.0, -99999.0, -99999.0, -99999.0
69152, 2020, 1, 7, 10, 20, -43.982, -23.478, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 0.2, 0.2, 63.0, 25.5, 100.0, 25.6, 1010.1, 26.09, 153.0, 163.83, 1310.7, 17.03, 23.9, 285.0, 29.7, 284.0, 20.9, 275.0, 1.33, 1.89, 9.1, 174.0, -99999.0, -99999.0, -99999.0
69152, 2020, 1, 7, 11, 30, -43.982, -23.477, 1, 0.0, 12.7, 0.0, 7.0, 3.0, 1.0, 3.0, 63.0, 3.0, 4.0, 18.0, 50.1, 50.1, 50.1, 50.1, 50.1, 50.1, 50.1, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0
69152, 2020, 1, 7, 11, 33, -43.983, -23.475, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 0.2, 0.2, 63.0, 25.5, 100.0, 25.6, 1010.1, 26.09, 153.0, 163.83, 1310.7, 17.03, 23.9, 285.0, 29.7, 284.0, 20.9, 275.0, 1.33, 1.89, 9.1, 174.0, -99999.0, -99999.0, -99999.0
69152, 2020, 1, 7, 11, 55, -43.983, -23.476, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 0.2, 0.2, 63.0, 25.5, 100.0, 25.6, 1010.1, 26.09, 153.0, 163.83, 1310.7, 17.03, 23.9, 285.0, 29.7, 284.0, 20.9, 275.0, 1.33, 1.89, 9.1, 174.0, -99999.0, -99999.0, -99999.0
69152, 2020, 1, 7, 12, 29, -43.98, -23.477, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 1.1, 3.0, 63.0, 25.4, 100.0, 25.4, 1010.0, 26.0, 147.0, 163.83, 1310.7, 15.83, 23.8, 282.0, 28.9, 285.0, 21.1, 280.0, 1.34, 2.24, 9.5, 162.0, -99999.0, -99999.0, -99999.0
69152, 2020, 1, 7, 13, 11, -43.982, -23.476, 1, 0.0, 12.7, 0.0, 7.0, 3.0, 1.0, 3.0, 63.0, 3.0, 4.0, 18.0, 50.1, 50.1, 50.1, 50.1, 50.1, 50.1, 50.1, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0
69152, 2020, 1, 7, 13, 19, -43.982, -23.475, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 0.2, 0.2, 63.0, 25.5, 100.0, 25.6, 1010.1, 26.09, 153.0, 163.83, 1310.7, 17.03, 23.9, 285.0, 29.7, 284.0, 20.9, 275.0, 1.33, 1.89, 9.1, 174.0, -99999.0, -99999.0, -99999.0
69152, 2020, 1, 7, 18, 56, -43.983, -23.492, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 1.1, 3.0, 63.0, 25.4, 100.0, 25.4, 1010.0, 26.0, 147.0, 163.83, 1310.7, 15.83, 23.8, 282.0, 28.9, 285.0, 21.1, 280.0, 1.34, 2.24, 9.5, 162.0, -99999.0, -99999.0, -99999.0
69152, 2020, 1, 7, 19, 29, -43.981, -23.476, 1, 0.0, 12.7, 0.0, 7.0, 3.0, 1.0, 3.0, 63.0, 3.0, 4.0, 18.0, 50.1, 50.1, 50.1, 50.1, 50.1, 50.1, 50.1, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0
69152, 2020, 1, 7, 20, 40, -43.984, -23.476, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 0.2, 0.2, 63.0, 25.5, 100.0, 25.6, 1010.1, 26.09, 153.0, 163.83, 1310.7, 17.03, 23.9, 285.0, 29.7, 284.0, 20.9, 275.0, 1.33, 1.89, 9.1, 174.0, -99999.0, -99999.0, -99999.0
69152, 2020, 1, 7, 21, 7, -43.981, -23.477, 1, 0.0, 12.7, 0.0, 7.0, 3.0, 1.0, 3.0, 63.0, 3.0, 4.0, 18.0, 50.1, 50.1, 50.1, 50.1, 50.1, 50.1, 50.1, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0
69152, 2020, 1, 7, 21, 45, -43.981, -23.477, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 1.1, 3.0, 63.0, 25.4, 100.0, 25.4, 1010.0, 26.0, 147.0, 163.83, 1310.7, 15.83, 23.8, 282.0, 28.9, 285.0, 21.1, 280.0, 1.34, 2.24, 9.5, 162.0, -99999.0, -99999.0, -99999.0
69152, 2020, 1, 7, 22, 11, -43.985, -23.481, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 1.1, 3.0, 63.0, 25.4, 100.0, 25.4, 1010.0, 26.0, 147.0, 163.83, 1310.7, 15.83, 23.8, 282.0, 28.9, 285.0, 21.1, 280.0, 1.34, 2.24, 9.5, 162.0, -99999.0, -99999.0, -99999.0
69152, 2020, 1, 7, 22, 51, -43.978, -23.476, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 1.1, 3.0, 63.0, 25.4, 100.0, 25.4, 1010.0, 26.0, 147.0, 163.83, 1310.7, 15.83, 23.8, 282.0, 28.9, 285.0, 21.1, 280.0, 1.34, 2.24, 9.5, 162.0, -99999.0, -99999.0, -99999.0
69152, 2020, 1, 7, 23, 25, -43.974, -23.479, 1, 0.0, 12.7, 0.0, 7.0, 3.0, 1.0, 3.0, 63.0, 3.0, 4.0, 18.0, 50.1, 50.1, 50.1, 50.1, 50.1, 50.1, 50.1, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0
69152, 2020, 1, 7, 23, 25, -43.974, -23.479, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 1.1, 3.0, 63.0, 25.4, 100.0, 25.4, 1010.0, 26.0, 147.0, 163.83, 1310.7, 15.83, 23.8, 282.0, 28.9, 285.0, 21.1, 280.0, 1.34, 2.24, 9.5, 162.0, -99999.0, -99999.0, -99999.0
69152, 2020, 1, 8, 0, 2, -43.981, -23.477, 1, 0.0, 12.7, 0.0, 7.0, 3.0, 1.0, 3.0, 63.0, 3.0, 4.0, 18.0, 50.1, 50.1, 50.1, 50.1, 50.1, 50.1, 50.1, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0
69152, 2020, 1, 8, 0, 16, -43.981, -23.476, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 0.2, 0.2, 63.0, 25.5, 100.0, 25.6, 1010.1, 26.09, 153.0, 163.83, 1310.7, 17.03, 23.9, 285.0, 29.7, 284.0, 20.9, 275.0, 1.33, 1.89, 9.1, 174.0, -99999.0, -99999.0, -99999.0
69152, 2020, 1, 8, 0, 32, -43.983, -23.477, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 0.2, 0.2, 63.0, 25.5, 100.0, 25.6, 1010.1, 26.09, 153.0, 163.83, 1310.7, 17.03, 23.9, 285.0, 29.7, 284.0, 20.9, 275.0, 1.33, 1.89, 9.1, 174.0, -99999.0, -99999.0, -99999.0
69152, 2020, 1, 8, 1, 5, -43.981, -23.477, 1, 0.0, 12.7, 0.0, 7.0, 3.0, 1.0, 3.0, 63.0, 3.0, 4.0, 18.0, 50.1, 50.1, 50.1, 50.1, 50.1, 50.1, 50.1, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0
69152, 2020, 1, 8, 1, 5, -43.981, -23.477, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 0.2, 0.2, 63.0, 25.5, 100.0, 25.6, 1010.1, 26.09, 153.0, 163.83, 1310.7, 17.03, 23.9, 285.0, 29.7, 284.0, 20.9, 275.0, 1.33, 1.89, 9.1, 174.0, -99999.0, -99999.0, -99999.0
69152, 2020, 1, 8, 1, 46, -43.983, -23.478, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 1.1, 3.0, 63.0, 25.4, 100.0, 25.4, 1010.0, 26.0, 147.0, 163.83, 1310.7, 15.83, 23.8, 282.0, 28.9, 285.0, 21.1, 280.0, 1.34, 2.24, 9.5, 162.0, -99999.0, -99999.0, -99999.0
69152, 2020, 1, 8, 1, 46, -43.983, -23.478, 1, 0.0, 12.7, 0.0, 7.0, 3.0, 1.0, 3.0, 63.0, 3.0, 4.0, 18.0, 50.1, 50.1, 50.1, 50.1, 50.1, 50.1, 50.1, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0
69152, 2020, 1, 8, 1, 50, -43.983, -23.478, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 1.1, 3.0, 63.0, 25.4, 100.0, 25.4, 1010.0, 26.0, 147.0, 163.83, 1310.7, 15.83, 23.8, 282.0, 28.9, 285.0, 21.1, 280.0, 1.34, 2.24, 9.5, 162.0, -99999.0, -99999.0, -99999.0
69152, 2020, 1, 8, 7, 53, -43.98, -23.48, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 0.2, 0.2, 63.0, 25.5, 100.0, 25.6, 1010.1, 26.09, 153.0, 163.83, 1310.7, 17.03, 23.9, 285.0, 29.7, 284.0, 20.9, 275.0, 1.33, 1.89, 9.1, 174.0, -99999.0, -99999.0, -99999.0
69152, 2020, 1, 8, 9, 38, -43.981, -23.477, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 1.1, 3.0, 63.0, 25.4, 100.0, 25.4, 1010.0, 26.0, 147.0, 163.83, 1310.7, 15.83, 23.8, 282.0, 28.9, 285.0, 21.1, 280.0, 1.34, 2.24, 9.5, 162.0, -99999.0, -99999.0, -99999.0
69152, 2020, 1, 8, 9, 57, -43.98, -23.476, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 0.2, 0.2, 63.0, 25.5, 100.0, 25.6, 1010.1, 26.09, 153.0, 163.83, 1310.7, 17.03, 23.9, 285.0, 29.7, 284.0, 20.9, 275.0, 1.33, 1.89, 9.1, 174.0, -99999.0, -99999.0, -99999.0
69152, 2020, 1, 8, 10, 25, -43.98, -23.477, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 1.1, 3.0, 63.0, 25.4, 100.0, 25.4, 1010.0, 26.0, 147.0, 163.83, 1310.7, 15.83, 23.8, 282.0, 28.9, 285.0, 21.1, 280.0, 1.34, 2.24, 9.5, 162.0, -99999.0, -99999.0, -99999.0
69152, 2020, 1, 8, 10, 30, -43.98, -23.476, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 0.2, 0.2, 63.0, 25.5, 100.0, 25.6, 1010.1, 26.09, 153.0, 163.83, 1310.7, 17.03, 23.9, 285.0, 29.7, 284.0, 20.9, 275.0, 1.33, 1.89, 9.1, 174.0, -99999.0, -99999.0, -99999.0
69152, 2020, 1, 8, 11, 10, -43.981, -23.476, 1, 0.0, 12.7, 0.0, 7.0, 3.0, 1.0, 3.0, 63.0, 3.0, 4.0, 18.0, 50.1, 50.1, 50.1, 50.1, 50.1, 50.1, 50.1, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0
69152, 2020, 1, 8, 11, 10, -43.981, -23.476, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 0.2, 0.2, 63.0, 25.5, 100.0, 25.6, 1010.1, 26.09, 153.0, 163.83, 1310.7, 17.03, 23.9, 285.0, 29.7, 284.0, 20.9, 275.0, 1.33, 1.89, 9.1, 174.0, -99999.0, -99999.0, -99999.0
69152, 2020, 1, 8, 11, 10, -43.981, -23.476, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 1.1, 3.0, 63.0, 25.4, 100.0, 25.4, 1010.0, 26.0, 147.0, 163.83, 1310.7, 15.83, 23.8, 282.0, 28.9, 285.0, 21.1, 280.0, 1.34, 2.24, 9.5, 162.0, -99999.0, -99999.0, -99999.0
69152, 2020, 1, 8, 11, 22, -43.982, -23.477, 1, 0.0, 12.7, 0.0, 7.0, 3.0, 1.0, 3.0, 63.0, 3.0, 4.0, 18.0, 50.1, 50.1, 50.1, 50.1, 50.1, 50.1, 50.1, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0
69152, 2020, 1, 8, 11, 36, -43.98, -23.476, 1, 0.0, 12.7, 0.0, 7.0, 3.0, 1.0, 3.0, 63.0, 3.0, 4.0, 18.0, 50.1, 50.1, 50.1, 50.1, 50.1, 50.1, 50.1, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0
69152, 2020, 1, 8, 11, 36, -43.98, -23.476, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 1.1, 3.0, 63.0, 25.4, 100.0, 25.4, 1010.0, 26.0, 147.0, 163.83, 1310.7, 15.83, 23.8, 282.0, 28.9, 285.0, 21.1, 280.0, 1.34, 2.24, 9.5, 162.0, -99999.0, -99999.0, -99999.0
69152, 2020, 1, 8, 12, 49, -43.97, -23.478, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 1.1, 3.0, 63.0, 25.4, 100.0, 25.4, 1010.0, 26.0, 147.0, 163.83, 1310.7, 15.83, 23.8, 282.0, 28.9, 285.0, 21.1, 280.0, 1.34, 2.24, 9.5, 162.0, -99999.0, -99999.0, -99999.0
69152, 2020, 1, 8, 13, 4, -43.983, -23.476, 1, 0.0, 12.7, 0.0, 7.0, 3.0, 1.0, 3.0, 63.0, 3.0, 4.0, 18.0, 50.1, 50.1, 50.1, 50.1, 50.1, 50.1, 50.1, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0
